,cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
268742,362320AZ6,VZ.IO,VZ,2002-07-05,44022.0,2002-07-05,44674.0,5342,T,C,N,N,50000.0,92.209,+,7.700041,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
268743,362320AZ6,VZ.IO,VZ,2002-07-05,44107.0,2002-07-05,44465.0,5247,T,C,N,N,50000.0,92.209,+,7.700041,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
268744,362320AZ6,VZ.IO,VZ,2002-07-05,44389.0,2002-07-05,44419.0,5224,T,C,N,N,50000.0,95.278,+,7.349077,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
269522,362320BA0,VZ.IP,VZ,2002-07-03,44522.0,2002-07-05,33725.0,798,T,C,N,N,20000.0,93.991,+,7.467258,R,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
269528,362320BA0,VZ.IP,VZ,2002-07-05,34019.0,2002-07-05,34022.0,884,T,C,N,N,5000.0,92.137,+,7.641,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
269529,362320BA0,VZ.IP,VZ,2002-07-05,42300.0,2002-07-05,42304.0,4151,T,C,N,N,10000.0,89.985,+,7.85,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
269530,362320BA0,VZ.IP,VZ,2002-07-05,42581.0,2002-07-05,42581.0,4308,T,C,N,N,10000.0,89.984999,+,7.85005,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
269557,362320BA0,VZ.IP,VZ,2002-07-02,30314.0,2002-07-05,31976.0,434,T,C,N,N,75000.0,86.240999,+,8.233036,A,0.0,N,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
269575,362320BA0,VZ.IP,VZ,2002-07-02,56379.0,2002-07-05,31774.0,406,T,C,N,N,75000.0,86.240999,+,8.233036,R,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
270020,362333AD8,VZ.IV,VZ,2002-07-05,33105.0,2002-07-05,35424.0,1238,T,C,N,N,5000.0,99.0,+,7.28,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270069,362333AF3,VZ.IW,VZ,2002-07-05,43800.0,2002-07-05,43800.0,4804,T,C,N,N,10000.0,97.5,+,7.476,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270127,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41412.0,3790,T,C,N,Y,25000.0,102.641,+,5.2486,A,0.0,@,,B,0.2,A,,A,C,,,S1,N,,,,,,,,,,,,
270128,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41414.0,3791,T,C,N,Y,25000.0,102.641,+,5.2486,A,0.0,@,,B,0.2,A,,A,C,,,S1,N,,,,,,,,,,,,
270129,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41416.0,3792,T,C,N,Y,15000.0,102.581,+,5.2293,A,0.0,@,,B,0.26,A,,A,C,,,S1,N,,,,,,,,,,,,
270130,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41421.0,3795,T,C,N,N,493000.0,102.841,+,5.3132,A,0.0,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
270131,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41423.0,3797,T,C,N,Y,40000.0,102.716,+,5.2728,A,0.0,@,,B,0.125,A,,A,C,,,S1,N,,,,,,,,,,,,
270132,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41425.0,3798,T,C,N,Y,12000.0,102.516,+,5.2084,A,0.0,@,,B,0.325,A,,A,C,,,S1,N,,,,,,,,,,,,
270133,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41427.0,3802,T,C,N,Y,20000.0,102.591,+,5.2325,A,0.0,@,,B,0.25,A,,A,C,,,S1,N,,,,,,,,,,,,
270134,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41433.0,3805,T,C,N,Y,12000.0,102.516,+,5.2084,A,0.0,@,,B,0.325,A,,A,C,,,S1,N,,,,,,,,,,,,
270135,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41435.0,3807,T,C,N,Y,18000.0,102.591,+,5.2325,A,0.0,@,,B,0.25,A,,A,C,,,S1,N,,,,,,,,,,,,
270136,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41437.0,3808,T,C,N,Y,20000.0,102.591,+,5.2325,A,0.0,@,,B,0.25,A,,A,C,,,S1,N,,,,,,,,,,,,
270137,362333AG1,VZ.IX,VZ,2002-07-01,0.0,2002-07-05,41439.0,3809,T,C,N,Y,20000.0,102.591,+,5.2325,A,0.0,@,,B,0.25,A,,A,C,,,S1,N,,,,,,,,,,,,
270192,362333AH9,VZ.IY,VZ,2002-07-05,34552.0,2002-07-05,34553.0,997,T,C,N,N,33000.0,87.25,+,8.042453,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270561,362337AG2,VZ.JI,VZ,2002-07-05,33137.0,2002-07-05,33642.0,765,T,C,N,N,100000.0,103.42,+,6.233571,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270562,362337AG2,VZ.JI,VZ,2002-07-05,38105.0,2002-07-05,38168.0,2288,T,C,N,N,25000.0,98.5,+,7.197132,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
270563,362337AG2,VZ.JI,VZ,2002-07-05,38760.0,2002-07-05,38786.0,2552,T,C,N,N,100000.0,103.42,+,6.233571,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
270564,362337AG2,VZ.JI,VZ,2002-07-05,38820.0,2002-07-05,38857.0,2587,T,C,N,N,100000.0,104.924999,+,5.949904,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270565,362337AG2,VZ.JI,VZ,2002-07-05,42426.0,2002-07-05,42427.0,4229,T,C,N,N,20000.0,104.5,+,6.03,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270566,362337AG2,VZ.JI,VZ,2002-07-05,42663.0,2002-07-05,42663.0,4345,T,C,N,N,10000.0,105.339,+,5.505,,0.0,@,,S,2.0,P,,P,C,,,S1,N,,,,,,,,,,,,
270567,362337AG2,VZ.JI,VZ,2002-07-05,42812.0,2002-07-05,42813.0,4403,T,C,N,N,25000.0,104.5,+,6.03,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270568,362337AG2,VZ.JI,VZ,2002-07-05,45937.0,2002-07-05,45938.0,6004,T,C,N,N,10000.0,104.5,+,6.03,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270768,362337AJ6,VZ.JK,VZ,2002-07-05,39312.0,2002-07-05,39995.0,3020,T,C,N,N,20000.0,97.0,+,6.89,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
270769,362337AJ6,VZ.JK,VZ,2002-07-05,39946.0,2002-07-05,39947.0,2999,T,C,N,N,10000.0,100.0,+,6.37,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270770,362337AJ6,VZ.JK,VZ,2002-07-05,42091.0,2002-07-05,42332.0,4205,T,C,N,N,10000.0,100.0,+,6.37,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270866,362337AM9,VZ.JN,VZ,2002-07-05,40879.0,2002-07-05,40953.0,3454,T,C,N,N,10000.0,98.875,+,5.86,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
270867,362337AM9,VZ.JN,VZ,2002-07-05,54115.0,2002-07-05,54116.0,8217,T,C,N,N,10000.0,98.875,+,5.86,,0.0,A,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271184,362338AS4,VZ.JP,VZ,2002-07-05,31074.0,2002-07-05,36570.0,1620,T,C,N,N,200000.0,104.743,+,5.000062,,0.0,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
271216,362338AT2,VZ.JQ,VZ,2002-07-05,45660.0,2002-07-05,45703.0,5905,T,C,N,N,50000.0,100.412,+,5.868,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
271249,362338AV7,VZ.JR,VZ,2002-07-05,36540.0,2002-07-05,38724.0,2507,T,C,N,N,50000.0,101.66,+,5.802936,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
271250,362338AV7,VZ.JR,VZ,2002-07-05,36540.0,2002-07-05,39321.0,2751,T,C,N,Y,50000.0,103.16,+,5.612982,,0.0,@,,S,,P,0.75,P,C,,,S1,N,,,,,,,,,,,,
271251,362338AV7,VZ.JR,VZ,2002-07-05,37729.0,2002-07-05,38105.0,2254,T,C,N,N,50000.0,101.659999,+,5.802936,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271252,362338AV7,VZ.JR,VZ,2002-07-05,43020.0,2002-07-05,55481.0,8378,T,C,N,N,10000.0,100.163,+,6.187,,0.0,Z,A,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
271253,362338AV7,VZ.JR,VZ,2002-07-05,45218.0,2002-07-05,45223.0,5628,T,C,N,N,70000.0,101.655,+,5.804,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
271254,362338AV7,VZ.JR,VZ,2002-07-05,45219.0,2002-07-05,45224.0,5630,T,C,N,N,70000.0,101.686,+,5.796,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
271255,362338AV7,VZ.JR,VZ,2002-07-05,45219.0,2002-07-05,45225.0,5632,T,C,N,N,70000.0,102.686,+,5.542,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271256,362338AV7,VZ.JR,VZ,2002-07-05,47357.0,2002-07-05,47802.0,6772,T,C,N,N,10000.0,100.163,+,6.187162,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
271257,362338AV7,VZ.JR,VZ,2002-07-05,55440.0,2002-07-05,55540.0,8400,T,C,N,N,10000.0,99.5,+,6.36,,2.0,R,A,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
271352,36233RAF0,VZ.JT,VZ,2002-07-05,38222.0,2002-07-05,38288.0,2344,T,C,N,N,45000.0,94.0,+,7.312481,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
271606,36233RAG8,VZ.JU,VZ,2002-07-03,54769.0,2002-07-05,30755.0,302,T,C,N,N,10000.0,98.68,+,5.802355,A,2.0,R,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271609,36233RAG8,VZ.JU,VZ,2002-07-05,33600.0,2002-07-05,41121.0,3573,T,C,N,Y,50000.0,100.682605,+,5.799999,,0.0,Z,,S,,P,1.99,P,C,,,S1,N,,,,,,,,,,,,
271610,36233RAG8,VZ.JU,VZ,2002-07-05,33600.0,2002-07-05,41121.0,3575,T,C,N,N,50000.0,98.692605,+,5.799999,,0.0,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271611,36233RAG8,VZ.JU,VZ,2002-07-05,33600.0,2002-07-05,41121.0,3576,T,C,N,Y,50000.0,102.682605,+,5.799999,,0.0,Z,,S,,P,3.99,P,C,,,S1,N,,,,,,,,,,,,
271612,36233RAG8,VZ.JU,VZ,2002-07-05,33600.0,2002-07-05,41576.0,3867,T,C,N,Y,100000.0,100.692605,+,5.8,,0.0,Z,,S,,P,2.0,P,C,,,S1,N,,,,,,,,,,,,
271613,36233RAG8,VZ.JU,VZ,2002-07-05,33641.0,2002-07-05,33885.0,848,T,C,N,N,100000.0,98.692605,+,5.799999,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271614,36233RAG8,VZ.JU,VZ,2002-07-05,33840.0,2002-07-05,41651.0,3907,T,C,N,N,50000.0,98.692605,+,5.8,,0.0,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271615,36233RAG8,VZ.JU,VZ,2002-07-05,33846.0,2002-07-05,33920.0,871,T,C,N,N,50000.0,98.692605,+,5.799999,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271616,36233RAG8,VZ.JU,VZ,2002-07-05,34796.0,2002-07-05,35054.0,1113,T,C,N,N,25000.0,96.76,+,6.179605,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271617,36233RAG8,VZ.JU,VZ,2002-07-05,36835.0,2002-07-05,36836.0,1684,T,C,N,N,10000.0,97.5,+,6.03,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271618,36233RAG8,VZ.JU,VZ,2002-07-05,37693.0,2002-07-05,38129.0,2273,T,C,N,N,10000.0,96.599999,+,6.211437,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271619,36233RAG8,VZ.JU,VZ,2002-07-05,38100.0,2002-07-05,50886.0,7495,T,C,N,N,10000.0,96.6,+,6.21,,0.0,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
271620,36233RAG8,VZ.JU,VZ,2002-07-05,38100.0,2002-07-05,50950.0,7498,T,C,N,Y,10000.0,99.17,+,5.9,,0.0,Z,,S,,P,1.0,P,C,,,S1,N,,,,,,,,,,,,
271621,36233RAG8,VZ.JU,VZ,2002-07-05,41701.0,2002-07-05,41940.0,4010,T,C,N,N,50000.0,96.609999,+,6.209446,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
271960,36233TAF6,VZ.JZ,VZ,2002-07-05,39381.0,2002-07-05,39384.0,2808,T,C,N,N,10000.0,99.0,+,7.59,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
272006,36233TAH2,VZ.KA,VZ,2002-07-05,44353.0,2002-07-05,44368.0,5180,T,C,N,N,5000.0,101.977,+,5.6588,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
272007,36233TAH2,VZ.KA,VZ,2002-07-05,47860.0,2002-07-05,47940.0,6802,T,C,N,N,250000.0,100.268,+,6.060012,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
272008,36233TAH2,VZ.KA,VZ,2002-07-05,53450.0,2002-07-05,53450.0,8120,T,C,N,N,250000.0,100.268,+,6.06,,0.0,A,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
272247,364760AA6,GPS.GB,GPS,2002-07-05,41523.0,2002-07-05,41526.0,3835,T,C,N,N,2000.0,91.0,+,9.114,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
272289,364760AA6,GPS.GB,GPS,2002-07-05,41906.0,2002-07-05,41909.0,4000,T,C,N,Y,29000.0,88.0,+,9.777,,0.0,@,,B,0.5,P,,P,C,,,S1,Y,,,,,,,,,,,,
272290,364760AA6,GPS.GB,GPS,2002-07-05,42854.0,2002-07-05,42857.0,4410,W,C,N,Y,20000.0,88.0,+,9.777,,0.0,@,,B,0.5,P,,P,C,,,S1,Y,4000.0,,,,,,,,,,,
272597,364760AC2,GPS.GA,GPS,2002-07-05,36919.0,2002-07-05,36967.0,1740,T,C,N,N,175000.0,96.0,+,10.905038,,0.0,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
272599,364760AC2,GPS.GA,GPS,2002-07-05,38244.0,2002-07-05,39733.0,2918,T,C,N,N,50000.0,98.0,+,8.22,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
272600,364760AC2,GPS.GA,GPS,2002-07-05,43474.0,2002-07-05,43571.0,4729,T,C,N,N,25000.0,95.0,+,12.284247,,0.0,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
272985,364760AJ7,GPS.GF,GPS,2002-07-01,54237.0,2002-07-05,54300.0,8230,T,C,N,N,2000.0,114.9165,+,1.046,A,0.0,A,,S,,P,,A,D,,,S1,N,,,,,,,,,,,,
273009,364760AJ7,GPS.GF,GPS,2002-07-03,0.0,2002-07-05,50192.0,7422,T,C,N,N,15000.0,112.25,+,3.6657,A,0.0,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
273045,364760AJ7,GPS.GF,GPS,2002-07-05,46500.0,2002-07-05,51140.0,7535,T,C,N,N,54000.0,114.0,+,1.341,,0.0,Z,,S,,P,,A,D,,,S1,N,,,,,,,,,,,,
273538,365438AD2,GSNP.GB,GSNP,2002-07-05,41698.0,2002-07-05,41709.0,3920,T,C,N,N,900000.0,98.0,+,9.129484,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
273539,365438AD2,GSNP.GB,GSNP,2002-07-05,41724.0,2002-07-05,41731.0,3932,T,C,N,N,900000.0,98.0625,+,9.117337,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
273592,36804PAA4,GMT.IK,GMT,2002-07-05,38160.0,2002-07-05,41642.0,3899,T,C,N,N,100000.0,100.25,+,8.821,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
273594,36804PAA4,GMT.IK,GMT,2002-07-05,39060.0,2002-07-05,39463.0,2835,T,C,N,N,100000.0,100.25,+,,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
273595,36804PAA4,GMT.IK,GMT,2002-07-05,39061.0,2002-07-05,39094.0,2659,T,C,N,N,100000.0,100.25,+,8.822454,,0.0,N,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
273678,368836AF9,GMT.HO,GMT,2002-07-05,40015.0,2002-07-05,40015.0,3026,T,C,N,N,20000.0,91.519,+,8.408,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
273679,368836AF9,GMT.HO,GMT,2002-07-05,40260.0,2002-07-05,40516.0,3234,T,C,N,N,20000.0,91.519,+,,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
273680,368836AF9,GMT.HO,GMT,2002-07-05,40260.0,2002-07-05,40667.0,3341,T,C,N,Y,20000.0,113.519,+,,,0.0,@,,S,,P,20.0,P,C,,,S1,N,,,,,,,,,,,,
273695,369339AB2,GMUP.GA,GMUP,2002-07-05,44040.0,2002-07-05,44893.0,5482,T,C,N,N,20000.0,77.5,+,16.1864,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
273696,369339AB2,GMUP.GA,GMUP,2002-07-05,44040.0,2002-07-05,44895.0,5484,T,C,N,N,20000.0,78.0,+,16.0401,,0.0,@,,S,,A,,A,D,,,S1,N,,,,,,,,,,,,
273697,369339AB2,GMUP.GA,GMUP,2002-07-05,44287.0,2002-07-05,44292.0,5154,T,C,N,N,20000.0,80.0,+,15.467272,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
273698,369339AB2,GMUP.GA,GMUP,2002-07-05,44460.0,2002-07-05,45321.0,5701,T,C,N,N,20000.0,78.0,+,16.04,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
273699,369339AB2,GMUP.GA,GMUP,2002-07-05,44460.0,2002-07-05,45322.0,5703,T,C,N,N,20000.0,80.0,+,15.467,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
273705,36959CAA6,GE.GP,GE,2002-07-05,28661.0,2002-07-05,28695.0,28,T,C,N,N,70000.0,107.78,+,6.898879,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
273706,36959CAA6,GE.GP,GE,2002-07-05,28690.0,2002-07-05,28694.0,27,T,C,N,N,70000.0,107.78,+,6.898879,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
273858,369622CG8,GE.HE,GE,2002-07-05,39473.0,2002-07-05,39897.0,2970,T,C,N,N,50000.0,102.686999,+,4.08804,,0.0,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
274062,369622DG7,GE.HO,GE,2002-07-05,42180.0,2002-07-05,42213.0,4113,T,C,N,N,50000.0,112.405,+,4.7129,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274063,369622DG7,GE.HO,GE,2002-07-05,42180.0,2002-07-05,42215.0,4114,T,C,N,N,50000.0,112.016,+,4.8054,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
274064,369622DG7,GE.HO,GE,2002-07-05,42193.0,2002-07-05,42194.0,4102,T,C,N,N,50000.0,112.016,+,4.805411,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274065,369622DG7,GE.HO,GE,2002-07-05,42720.0,2002-07-05,44162.0,4943,T,C,N,N,15000.0,112.017,+,4.805,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
274066,369622DG7,GE.HO,GE,2002-07-05,42720.0,2002-07-05,44176.0,5048,T,C,N,N,15000.0,113.217,+,4.521,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274067,369622DG7,GE.HO,GE,2002-07-05,42914.0,2002-07-05,42914.0,4430,T,C,N,N,15000.0,112.016999,+,4.805173,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
274068,369622DG7,GE.HO,GE,2002-07-05,46860.0,2002-07-05,46913.0,6382,T,C,N,N,25000.0,112.389,+,4.7167,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274069,369622DG7,GE.HO,GE,2002-07-05,46860.0,2002-07-05,46915.0,6384,T,C,N,N,25000.0,111.889,+,4.8357,,0.0,@,,B,,A,,A,D,,,S1,N,,,,,,,,,,,,
274070,369622DG7,GE.HO,GE,2002-07-05,46896.0,2002-07-05,46896.0,6374,T,C,N,N,25000.0,111.888999,+,4.835691,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274151,369622DN2,GE.HQ,GE,2002-07-05,29892.0,2002-07-05,29914.0,207,T,C,N,N,1000.0,116.203,+,5.928,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
274152,369622DN2,GE.HQ,GE,2002-07-05,29892.0,2002-07-05,29918.0,208,T,C,N,N,1000.0,116.703,+,5.866,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274284,369622FL4,GE.IF,GE,2002-07-05,45508.0,2002-07-05,45518.0,5831,T,C,N,N,35000.0,106.888,+,4.71235,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
274285,369622FL4,GE.IF,GE,2002-07-05,45517.0,2002-07-05,46497.0,6204,T,C,N,N,35000.0,106.888,+,,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274286,369622FL4,GE.IF,GE,2002-07-05,45517.0,2002-07-05,46498.0,6205,T,C,N,N,35000.0,106.888,+,4.712,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
274488,36962EX95,GE.IY,GE,2002-07-05,36573.0,2002-07-05,36573.0,1621,T,C,N,N,3000.0,117.0,+,4.725,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274532,36962FTD8,GE.LG,GE,2002-07-05,31811.0,2002-07-05,43744.0,4785,T,C,N,N,25000.0,106.36,+,4.222,,0.0,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
274533,36962FTD8,GE.LG,GE,2002-07-05,31811.0,2002-07-05,43745.0,4786,T,C,N,N,25000.0,106.16,+,4.347,,0.0,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
274534,36962FTD8,GE.LG,GE,2002-07-05,31811.0,2002-07-05,43745.0,4788,T,C,N,N,25000.0,106.36,+,4.23,,0.0,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
274536,36962FTD8,GE.LG,GE,2002-07-05,42961.0,2002-07-05,42964.0,4474,T,C,N,N,20000.0,107.400999,+,3.62009,,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
274537,36962FTD8,GE.LG,GE,2002-07-05,44640.0,2002-07-05,47734.0,6689,T,C,N,N,25000.0,107.401,+,3.62,,0.0,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
274574,36962FUT1,GE.LM,GE,2002-07-02,53442.0,2002-07-05,37730.0,2101,T,C,N,N,250000.0,109.829,+,5.755117,R,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
274575,36962FUT1,GE.LM,GE,2002-07-02,53442.0,2002-07-05,37732.0,2102,T,C,N,N,250000.0,109.858,+,5.755117,A,0.0,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
274771,36962GSC9,GE.SG,GE,2002-07-05,41702.0,2002-07-05,41704.0,3918,T,C,N,N,20000.0,102.331342,+,2.383817,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274772,36962GSC9,GE.SG,GE,2002-07-05,47962.0,2002-07-05,47965.0,6811,T,C,N,N,4000.0,102.309,+,2.4,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274847,36962GUH5,GE.TH,GE,2002-07-05,44168.0,2002-07-05,44170.0,5009,T,C,N,N,2000.0,100.0,+,6.493433,,0.0,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
274998,36962GUL6,GE.TK,GE,2002-07-02,41269.0,2002-07-05,39199.0,2694,T,C,N,N,35000.0,109.816,+,5.75,A,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
274999,36962GUL6,GE.TK,GE,2002-07-02,41269.0,2002-07-05,39199.0,2695,T,C,N,N,35000.0,109.656,+,5.775,R,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275020,36962GUL6,GE.TK,GE,2002-07-02,54420.0,2002-07-05,44953.0,5504,T,C,N,N,50000.0,109.688,+,5.770137,A,0.0,N,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275025,36962GUL6,GE.TK,GE,2002-07-03,29700.0,2002-07-05,29744.0,171,T,C,N,N,45000.0,111.75,+,,A,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275041,36962GUL6,GE.TK,GE,2002-07-05,35322.0,2002-07-05,38949.0,2618,T,C,N,N,570000.0,109.5,+,5.798781,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275042,36962GUL6,GE.TK,GE,2002-07-05,35505.0,2002-07-05,35670.0,1310,T,C,N,N,60000.0,110.132,+,5.699993,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275043,36962GUL6,GE.TK,GE,2002-07-05,37966.0,2002-07-05,38690.0,2482,T,C,N,N,50000.0,109.281999,+,5.833019,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275044,36962GUL6,GE.TK,GE,2002-07-05,39856.0,2002-07-05,39856.0,2951,T,C,N,N,10000.0,110.5,+,5.642,,0.0,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
275045,36962GUL6,GE.TK,GE,2002-07-05,42690.0,2002-07-05,42712.0,4367,T,C,N,N,4000.0,106.625,+,6.257,,0.0,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
